delta; serie de 100 pasos
1.000000		0.253414	-0.095599	-0.095599	0.750023	0.813016	0.209908	-0.504041	0.352268	0.051512	0.051512	-0.399727	-0.817938	-1.039142	-0.252167	-1.125050	-0.287921	0.400347	0.871763	0.794951	0.786921	0.423107	-0.251119	-0.406127	-0.021348	-0.563497	-0.134937	-1.061185	-0.960237	-1.453810	-1.520713	-1.514658	-0.870093	-0.870093	-1.123966	-1.123966	-1.135330	-1.008371	-0.016930	0.479564	0.479564	-0.025663	-0.064708	-0.109611	0.311464	0.261290	0.261290	0.385687	0.035892	-0.108495	-0.902376	-0.767948	-1.410110	-1.900944	-2.667606	-1.942107	-0.982104	-1.287831	-1.287831	-1.304970	-1.194078	-1.194078	-0.305509	-0.359918	-0.467811	0.467294	0.557132	-0.149887	0.181033	0.181033	-0.011161	0.302623	1.045350	1.734117	1.734117	1.475517	1.079831	1.079831	1.073722	1.105379	0.826451	0.810675	-0.153029	0.105555	-0.815092	-0.883617	-1.305626	-0.650659	-0.650659	-0.650659	-0.650659	-0.971600	-1.072509	-0.959950	-0.386747	0.392233	0.503211	-0.391604	-0.391604	-0.877113	-0.877113
1.100000		0.253414	-0.869501	-0.109154	0.240663	-0.853153	0.087656	0.927951	0.532675	0.739117	0.250693	1.237869	1.298537	1.406515	0.477770	-0.045714	0.238451	-0.733792	0.300989	0.220842	1.047940	1.047940	0.997056	0.052737	0.052737	0.435115	-0.565797	-0.844290	-0.844290	-1.608163	-1.626251	-1.538994	-0.688597	-0.688597	-0.685479	-0.715702	-1.411959	-1.411959	-0.758115	-0.851416	0.064511	0.064511	0.623143	0.697914	0.097282	-0.815216	-0.815216	-0.067860	-0.678087	0.081028	0.763945	-0.112946	-0.042392	0.297128	0.372164	-0.608116	-0.608116	-0.608116	-0.608116	0.223252	0.223252	-0.358123	-0.164494	0.324633	-0.404175	-0.327881	0.549253	0.549253	0.549253	1.121340	1.121340	1.121340	1.781244	1.781244	1.254607	1.254607	1.254607	1.534808	1.534808	0.917806	0.917806	-0.037057	-0.278364	-0.835969	-0.469774	0.105224	0.811514	0.566020	0.566020	1.030095	0.427432	-0.379949	-0.379949	-0.477049	-0.477049	-1.213026	-1.367836	-0.613407	-1.118342	-1.118342	-1.118342
1.200000		0.253414	-1.118342	-0.987607	-0.896201	-1.857613	-1.201220	-1.040673	-1.040673	-0.640164	0.094369	0.103255	0.103255	-0.609649	-0.001774	-0.001774	-0.216868	0.436192	1.035273	0.997377	0.997377	1.085533	2.067363	2.163984	2.163984	1.227552	1.227552	1.227552	1.340007	1.184472	0.668525	-0.094313	-0.094313	-0.217944	-0.217944	-1.318288	-1.279124	-0.619483	-0.182966	0.313690	0.367082	-0.472836	-0.640159	-0.640159	-0.471582	-0.471582	0.491722	0.613310	0.406158	0.788718	0.788718	0.788718	0.258746	0.258746	0.258746	0.196323	-0.050211	-0.050211	-0.331770	0.399506	1.547605	1.547605	1.646970	1.646970	1.306162	1.665241	0.814810	1.386025	0.415743	0.141884	0.141884	0.067799	0.029178	-0.170168	0.242548	0.242548	-0.228783	-0.156565	1.011153	1.731401	1.731401	1.731401	1.731401	1.324934	1.324934	0.249676	0.433070	1.070172	1.070172	1.070172	0.839857	0.279949	-0.022138	0.104251	-0.826426	-0.333886	0.392077	0.392077	0.900893	0.900893	0.900893
1.300000		0.253414	0.900893	0.488024	0.389440	1.221235	1.221235	0.273343	0.273343	0.273343	1.235957	1.235957	1.235957	1.235957	0.916057	1.792391	1.332362	1.332362	0.199178	1.064075	1.303242	1.303242	2.282222	2.282222	2.438801	1.899046	2.434101	1.149494	1.149494	0.848116	0.973114	0.429696	1.426889	0.299194	0.461838	0.394079	0.527975	0.914074	0.757671	0.071699	0.071699	-0.108930	0.301869	-0.215862	-0.586511	-0.397074	0.658772	0.658772	-0.329161	0.287887	0.916713	1.793234	2.054389	2.629987	2.629987	1.434917	1.398816	1.089442	1.089442	1.274207	0.927992	0.070758	0.070758	-1.066570	-0.312864	0.494133	-0.776859	0.068397	-0.885467	-0.490551	-0.480070	-0.048809	-0.924663	-1.875585	-1.280804	-1.709175	-0.801132	-0.801132	-0.924653	0.335896	-0.363514	0.349204	0.200267	0.200267	-0.720904	-0.706008	-1.491486	-1.127796	-1.127796	-1.127796	-1.181187	-1.181187	-1.773283	-1.773283	-0.882822	0.331745	0.331745	-0.147606	-0.562347	0.696928	1.152013
1.400000		0.253414	0.132596	0.585256	-0.159679	-0.019834	0.896837	0.706937	0.309679	-0.301822	-0.500030	0.100353	-0.746443	-0.746443	-0.746443	-0.235176	1.064831	1.241478	0.487029	0.487029	-0.619266	-0.619266	-0.744234	0.102774	-0.550809	-0.950230	-1.767265	-1.767265	-1.061752	0.111397	0.693396	0.693396	0.693396	1.455991	1.455991	1.455991	0.264110	0.932444	0.502205	0.063129	0.413980	-0.121635	0.640831	-0.089183	0.276513	-0.101673	0.625878	-0.744422	-0.029365	1.115286	0.923016	0.260284	-0.167321	-0.167321	-0.046375	-0.588043	-0.588043	-0.588043	-0.588043	-0.936171	-0.936171	0.422313	0.422313	0.422313	0.422313	-0.329521	-0.748666	-0.144609	-0.153572	-0.458168	-0.458168	-1.274387	-1.797934	-1.797934	-1.932940	-0.600603	-0.600603	-0.600603	0.678402	0.678402	1.172291	2.419986	2.419986	2.419986	2.174793	1.427916	1.427916	2.130104	2.130104	2.005239	1.295889	1.295889	0.994181	1.326335	1.326335	0.163117	0.976445	1.139742	1.675971	2.180543	1.895231
1.500000		0.253414	2.333254	1.898897	1.411837	0.534865	-0.630645	-1.457769	-0.325648	-0.325648	-0.325648	-1.571228	-1.571228	-1.571228	-1.571228	-2.289028	-1.161745	0.205919	1.316525	1.316525	0.772222	-0.725075	-0.483364	-0.492591	0.532603	0.532603	0.286768	0.286768	0.286768	1.234752	1.863469	1.319501	2.026196	0.847501	1.104503	1.104503	0.060181	-0.436934	-0.436934	-0.436934	-0.853663	-0.287424	-0.287424	0.063607	0.015436	-0.364407	-0.335208	0.501337	0.501337	0.501337	0.501337	0.370922	0.308517	0.308517	0.308517	0.009565	-1.098265	-0.311429	0.094429	-0.172696	-0.172696	-0.734465	-0.805243	-0.603268	0.829359	0.829359	-0.421426	0.936533	0.164583	0.164583	0.869552	0.869552	1.081422	0.120035	0.120035	-0.404552	-0.780031	-0.780031	-0.091610	-0.708761	-0.708761	-0.420259	0.304162	0.304162	-0.303522	0.743126	0.195659	0.195659	-0.383700	-1.601571	-1.097045	-2.302959	-2.302959	-1.120172	0.118378	0.099036	0.033514	-0.821937	-0.406316	-0.406316	0.510600
1.600000		0.253414	2.009503	2.009503	0.445612	1.867139	1.395468	1.473893	1.473893	1.473893	1.051836	1.051836	1.396067	1.396067	1.191324	1.191324	1.274201	1.274201	1.274201	0.828935	0.823144	0.823144	0.823144	0.187701	0.187701	-1.020036	-0.830946	-1.876317	-1.876317	-0.311247	0.375540	-0.734802	-0.734802	0.016640	-0.663700	0.398352	0.080790	0.517196	0.517196	0.517196	1.834421	1.151441	1.151441	1.151441	1.422133	1.309944	1.014368	1.141510	1.024573	1.024573	0.609334	0.725925	0.365959	-0.948454	-0.948454	-1.288392	0.292809	0.270310	-0.880961	0.144302	0.966146	-0.556954	0.733589	0.733589	0.733589	-0.490082	-0.312921	-0.312921	0.732996	0.290551	0.290551	1.761612	1.556308	1.556308	1.556308	0.919156	-0.624145	-0.610333	0.633456	-0.045696	-0.709681	0.684120	-0.725784	0.204588	1.753148	2.789037	2.789037	1.433673	0.589185	0.589185	1.295808	0.204564	0.350823	0.861387	-0.359134	-0.359134	-0.830547	-0.830547	-2.391896	-2.391896	-2.391896
1.700000		0.253414	-2.391896	-1.013262	-1.169718	-1.169718	0.396685	0.718542	0.900004	1.862187	1.862187	0.706998	0.070090	0.070090	0.070090	0.482625	0.482625	-0.042974	1.431506	1.431506	1.065907	1.065907	1.065907	0.973665	0.961992	1.475516	0.310837	0.310837	-0.286891	-0.286891	-0.335233	-0.428520	-0.474081	-0.474081	-0.474081	0.572863	-0.300583	0.768770	0.768770	0.993039	1.140092	1.118154	-0.485717	-0.485717	1.015790	1.361501	2.638754	2.638754	2.638754	2.638754	1.363302	1.099540	-0.056748	-0.070966	0.011737	0.038227	-0.713929	0.198203	0.198203	0.740578	-0.443751	0.138967	-0.420524	-0.795908	-1.212620	-1.212620	-0.319838	-0.319838	0.863729	-0.808841	-1.054071	-1.258043	-1.199571	-1.199571	-1.199571	-1.199571	0.277477	-0.312850	-0.312850	-0.321245	-0.321245	-0.321245	-0.321245	-0.072455	-0.831285	-0.770132	-0.770132	-1.071578	-1.071578	-1.296448	-1.296448	-0.913279	-0.913279	-1.584570	-1.057438	0.408617	0.362271	-0.678783	0.621234	0.621234	0.105192
1.800000		0.253414	0.105192	-0.235553	-0.235553	0.485318	0.485318	0.485318	1.677636	1.451002	1.869675	1.869675	1.869675	1.938537	0.873069	1.218688	1.218688	1.509421	1.111806	1.111806	1.319645	1.319645	0.234135	1.821685	0.586151	-0.625500	-0.733079	-1.378974	-1.315953	0.247735	-0.683949	0.593861	0.502390	-0.482652	-0.482652	-0.482652	-1.108841	-1.387631	-1.387631	-1.192521	-0.322844	-1.692965	-0.559286	-1.217987	-2.011036	-2.011036	-0.996742	-1.634787	-1.634787	-1.634787	-1.723925	-0.838417	-0.155254	-0.155254	-0.039775	-1.027597	-0.676055	-0.728801	0.297241	1.179162	-0.427299	-0.119039	-0.119039	-1.588383	-1.741256	-0.593272	-0.067210	0.775452	1.615662	0.590325	0.590325	0.731170	1.760070	1.760070	1.760070	1.760070	1.738647	1.738647	0.405057	-0.479281	-2.206211	-2.134686	-1.637549	-1.637549	-2.307727	-1.814692	-1.244828	-0.196028	-0.196028	-1.942321	-1.942321	-0.473505	0.864332	-0.458591	-0.703075	-0.385292	-0.528909	-1.901190	-2.397694	-2.506827	-3.087729
1.900000		0.253414	-1.454933	-1.454933	-1.679000	-1.821564	-1.781045	-1.781045	-0.528224	-0.528224	1.292776	0.719291	0.719291	1.386666	1.386666	0.122046	0.933837	0.871950	0.882505	0.366954	-0.584196	-0.584196	0.274123	-0.945572	-1.005583	-0.938042	-0.190605	-0.190605	0.478369	1.124477	1.124477	1.124477	0.528172	0.528172	-0.571341	0.529396	-0.259801	-1.321094	-0.577774	-0.297513	0.164404	0.708702	0.708702	0.708702	0.255232	-0.816883	-1.008901	-0.694396	-0.228525	0.297400	-1.034707	-1.034707	-0.588193	-0.740377	0.833039	0.806181	-0.617940	0.726747	0.726747	1.555313	1.206880	0.507198	0.507198	0.507198	0.820995	1.087497	1.087497	-0.152118	-0.615517	-0.055354	0.580923	0.580923	-0.268331	1.161560	1.076671	0.232279	0.347188	0.347188	0.317937	-0.132737	-0.132737	1.033499	1.033499	1.922250	2.357071	2.301715	2.383935	0.767189	0.767189	0.767189	0.938792	0.400613	1.375025	1.375025	1.360528	0.690235	-1.008917	-0.710384	-0.710384	-0.710384	0.025814
2.000000		0.253414	0.025814	1.465961	-0.479953	-0.479953	-0.479953	-0.479953	0.133729	1.284449	-0.449952	-0.551307	-0.699943	-0.617870	-1.035308	-1.619926	-2.190543	-2.190543	-2.190543	-2.403035	-1.527886	-2.828022	-2.828022	-1.901873	-1.901873	-1.901873	-0.689545	-0.648366	-2.301565	-2.301565	-1.651438	0.106278	0.106278	0.106278	0.106278	-0.900987	-0.900987	-0.612324	0.025134	0.025134	1.316815	1.316815	1.316815	1.316815	0.815408	-0.012471	1.429216	-0.342553	-0.342553	-0.179026	-0.179026	-0.141224	-1.292363	0.522862	0.064138	0.403468	-0.800960	0.536004	0.536004	1.470291	1.470291	0.166439	-0.797317	-1.377262	-0.685779	-0.685779	0.054066	0.177865	0.177865	1.252892	1.328266	1.328266	1.328266	1.328266	-0.018892	0.665220	0.268389	0.268389	-1.426973	-1.426973	-1.426973	-0.645883	-0.883568	-0.053512	0.790400	0.790400	0.790400	0.790400	0.790400	-0.665625	-0.665625	-0.665625	-0.057278	-0.057278	-1.097201	-1.188094	-0.665156	-1.962224	-1.962224	-1.877677	-1.877677
2.100000		0.253414	-2.551478	-1.238078	-0.015036	-0.015036	-0.015036	-0.015036	-1.271535	0.370678	-1.248216	-1.248216	-1.263260	-0.152886	-0.152886	0.079785	0.079785	0.079785	0.079785	0.079785	-0.172205	1.183086	1.183086	-0.644505	-0.644505	-0.644505	-0.644505	-0.016262	-0.640999	-0.640999	-0.317167	-0.317167	-0.317167	-0.474813	0.084382	1.031715	-0.493035	-0.493035	-0.493035	-0.228641	-0.228641	-0.228641	-0.228641	-0.228641	-1.616111	-0.669935	-0.669935	-0.263579	0.051904	0.348350	0.017719	-0.900399	0.546005	-0.261305	-0.261305	1.829817	1.707772	1.727687	1.727687	2.905302	2.905302	2.905302	1.606210	1.238148	0.952810	0.952810	0.024974	-0.346378	-0.346378	-0.346378	0.032043	1.272458	-0.093031	-0.046501	1.017225	-0.814325	0.433612	0.433612	-0.772389	0.292846	0.198428	0.191118	0.191118	0.191118	0.191118	-0.089023	-0.089023	-1.011548	-0.890945	-0.890945	-0.890945	-0.083106	-0.083106	-0.083106	-0.083106	-0.083106	-0.716633	-0.703010	-1.109470	-2.747990	-2.747990
2.200000		0.253414	-2.747990	-1.552015	-1.291555	-1.291555	-0.928507	-0.928507	-1.868186	-1.868186	-1.527195	-0.313911	-0.313911	-0.313911	-0.502129	-0.502129	-0.494836	-0.494836	0.158400	-0.785436	-0.785436	-0.785436	-0.785436	-0.785436	-1.588364	-1.588364	-1.993614	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.136025	-2.269261	-2.269261	-2.269261	-2.269261	-2.269261	-2.525802	-2.525802	-2.525802	-0.549878	-0.549878	-0.210284	-0.210284	-0.210284	-0.210284	-2.099315	-0.721705	-0.169222	-0.317689	-0.317689	-0.317689	-0.317689	1.119669	1.119669	-0.302277	1.194889	-0.933102	1.057847	-0.561231	0.184953	0.339159	0.339159	-0.625953	-0.133970	-0.133970	-0.701895	-0.701895	-2.260427	-0.163265	-1.451781	-0.063736	0.074321	-0.080269	0.353551	0.648443	1.005627	-1.157215	-1.376301	-2.099589	-2.099589	-0.797229	0.618033	0.618033	0.618033	0.618033	0.618033	-0.470752	0.060871	0.060871	-0.756171	-0.810725	0.205007	0.385855
2.300000		0.253414	0.385855	0.385855	2.540157	1.289431	-0.906080	0.278031	0.278031	-0.983212	-0.891503	-0.146278	-0.146278	-0.789455	-0.789455	-1.223806	-1.223806	-2.307342	-0.819720	-0.819720	-0.605378	-0.229561	-1.044799	-0.630805	-0.630805	-0.886200	-1.832966	-0.771490	0.747656	-1.552110	0.465980	-0.609562	-0.609562	-1.016586	-1.016586	1.133560	1.317068	-0.274216	-0.274216	-0.274216	0.001246	0.223387	1.483785	0.766305	0.168222	1.488617	2.637254	3.056955	3.442729	2.420190	1.796472	0.447677	0.447677	0.447677	0.447677	0.447677	1.172270	1.259058	1.112441	-1.023024	-1.023024	-1.023024	0.706758	-1.323305	-0.215620	-0.215620	0.159386	0.159386	0.159386	0.159386	0.159386	-0.211890	-0.211890	1.423537	1.423537	0.017649	1.002540	1.002540	-0.933033	-0.933033	-1.578117	0.377963	0.013148	-0.828355	0.143301	0.143301	0.143301	0.143301	0.143301	0.143301	0.826626	0.826626	0.826626	0.826626	3.031484	3.031484	1.351707	0.341402	0.863829	1.442423	1.442423
2.400000		0.253414	1.442423	1.442423	-0.911085	-1.095905	0.631973	0.631973	0.500933	0.500933	0.500933	0.157032	0.157032	0.157032	0.157032	0.157032	0.157032	0.157032	0.157032	0.191069	0.191069	-0.473933	-0.473933	-0.581880	1.333702	1.333702	-0.724691	1.251758	1.251758	1.744588	1.744588	1.744588	2.139050	1.910694	1.910694	1.910694	1.910694	0.992690	-0.432855	-0.154140	-0.154140	0.473300	0.473300	-0.300241	-0.222503	-0.222503	0.005790	1.517893	1.517893	1.517893	0.207321	-0.021563	-0.628362	-0.628362	-0.401202	0.456491	-0.720626	0.529176	0.529176	-1.374929	-1.374929	-1.214040	0.830577	0.830577	1.387315	1.387315	2.956565	2.956565	2.956565	2.956565	2.956565	2.956565	2.956565	2.137253	2.137253	2.137253	2.288321	1.890489	1.890489	0.628534	0.628534	-0.205967	1.178484	1.178484	1.101618	1.101618	1.101618	1.092657	0.991234	-0.299874	-1.451563	-1.451563	-0.324354	-0.324354	0.386257	-1.604607	-1.604607	-0.875950	0.254676	0.794247	0.794247
